"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","opt","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-Berlin-100-80000-2-greedy-evaluation-L10-relative-C50-budget",0.16282641509434,0.163582641509434,0.163232452830189,0.186015849056604,0.186366037735849,0.18624641509434,0.13144641509434,0.148587924528302,0.134534716981132,500,"greedy","evaluation","L10","relative","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L25-absolute-C10-budget",0.293230943396226,0.310995094339623,0.29824641509434,0.352629811320755,0.355521886792453,0.355241132075472,0.180490566037736,0.272277735849057,0.264307547169811,500,"greedy","evaluation","L25","absolute","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L25-absolute-C25-budget",0.163914339622642,0.168208301886792,0.165237735849057,0.193836981132075,0.195070566037736,0.194230943396226,0.125139245283019,0.143184905660377,0.135615849056604,500,"greedy","evaluation","L25","absolute","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L25-absolute-C5-budget",0.3346,0.342149056603774,0.340863396226415,0.391756226415094,0.393421886792453,0.393388679245283,0.254738113207547,0.302879622641509,0.308840377358491,500,"greedy","evaluation","L25","absolute","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L25-absolute-C50-budget",0.28054,0.28865320754717,0.282721509433962,0.343487924528302,0.344872075471698,0.344429056603774,0.206760754716981,0.237776981132076,0.230945660377358,500,"greedy","evaluation","L25","absolute","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L25-relative-C10-budget",0.264430188679245,0.278839245283019,0.275324528301887,0.317037735849057,0.319588301886793,0.319098867924528,0.175403773584906,0.249472075471698,0.231608679245283,500,"greedy","evaluation","L25","relative","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L25-relative-C25-budget",0.104827924528302,0.106542641509434,0.105323396226415,0.119287547169811,0.119990943396226,0.11961358490566,0.083748679245283,0.0944049056603774,0.0881022641509434,500,"greedy","evaluation","L25","relative","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L25-relative-C5-budget",0.311149056603774,0.331111320754717,0.327935471698113,0.373304150943396,0.375100754716981,0.375780754716981,0.220359622641509,0.286667547169811,0.296560377358491,500,"greedy","evaluation","L25","relative","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L25-relative-C50-budget",0.116452452830189,0.117966037735849,0.117070188679245,0.131521509433962,0.131973962264151,0.131836981132076,0.096188679245283,0.102121509433962,0.0986509433962264,500,"greedy","evaluation","L25","relative","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L5-absolute-C10-budget",0.329018867924528,0.329762641509434,0.328961886792453,0.380369433962264,0.380673962264151,0.381170943396226,0.253367169811321,0.300996226415094,0.296358867924528,500,"greedy","evaluation","L5","absolute","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L5-absolute-C25-budget",0.291842264150943,0.288870188679245,0.293592452830189,0.328749811320755,0.329055094339622,0.32911320754717,0.225419245283019,0.267272830188679,0.252915471698113,500,"greedy","evaluation","L5","absolute","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L5-absolute-C5-budget",0.340829056603774,0.348969433962264,0.342030943396226,0.394704150943396,0.395029433962264,0.394995471698113,0.302515094339623,0.31453358490566,0.318529056603774,500,"greedy","evaluation","L5","absolute","C5","Berlin"
