"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-relative-C25-budget",0.989848708740281,0.995421111590279,0.995098766628391,0.95074168515753,0.991889837706367,0.979304029512308,0.934031700145695,0.969945466597804,0.959741936120215,"greedy","bitVector","L10","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-relative-C5-budget",0.996152616058266,0.997256275063954,0.998979701563112,0.981258667678485,0.997205275206379,0.998111817170279,0.971189063188172,0.991418549370111,0.989798391820114,"greedy","bitVector","L10","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-relative-C50-budget",0.991127618796861,0.998038736266623,0.995898080529911,0.96645958485881,0.992139548565574,0.984403227502136,0.947921340572093,0.968808146514453,0.964937024913364,"greedy","bitVector","L10","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C10-budget",0.96975939661947,0.991247749615221,0.982703647467717,0.89290927254841,0.97186621667854,0.940216119609415,0.881734890944639,0.961019511467218,0.938571312295881,"greedy","bitVector","L25","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C25-budget",0.98073450705657,0.991906437670949,0.985606768523983,0.926466392622692,0.96731759693451,0.932601174447379,0.91038989004674,0.958823427044256,0.897111721749518,"greedy","bitVector","L25","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C5-budget",0.99396627112573,0.996972344291681,0.996966417585289,0.96549972888827,0.996319374143865,0.994380580689406,0.955790039812437,0.997658382433478,0.988575441599488,"greedy","bitVector","L25","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C50-budget",0.901160756305898,0.913991329101702,0.908848004315857,0.82998149185862,0.894681933880273,0.860043605932113,0.853073959490965,0.874056957358414,0.850539792237349,"greedy","bitVector","L25","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-relative-C10-budget",0.991031318646981,0.99493441139335,0.997903060816072,0.944256180020682,0.991883227343531,0.990715006854555,0.927208991215173,0.978802891176191,0.982189733768156,"greedy","bitVector","L25","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-relative-C25-budget",0.990051547345442,0.995168901897693,0.993945735583093,0.953017029873157,0.992341510899665,0.981192082410874,0.95505680106572,0.9779109264184,0.972524277798426,"greedy","bitVector","L25","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-relative-C5-budget",0.99125078847779,0.997119720467171,0.99626652711556,0.942338623418225,0.994445906564891,0.99436100525531,0.949947244531961,0.988935184628807,0.985753020309103,"greedy","bitVector","L25","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-relative-C50-budget",0.977634010318751,0.987889049176775,0.98468929245367,0.941128234710102,0.968592403448368,0.951711737001681,0.924276524296771,0.957981002847637,0.901754887756329,"greedy","bitVector","L25","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C10-budget",0.993758598841205,0.995596304437361,0.995488260570755,0.987561296528703,0.999653622699312,0.997171376505596,0.973048318640352,0.987681536997219,0.986850944575846,"greedy","bitVector","L5","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C25-budget",0.99144570266063,0.984831637927973,0.985985367152703,0.97370086869452,0.982874854122193,0.978554594419973,0.951135633537547,0.958749342978958,0.964995926264302,"greedy","bitVector","L5","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C5-budget",0.999195793894877,0.999563819822759,0.999067739800268,0.999743998142884,0.99972750572423,0.999720779831953,0.990954523377114,0.991644463567433,0.988024066646783,"greedy","bitVector","L5","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C50-budget",0.989741553431278,0.98163062650538,0.986444282287857,0.979598726634125,0.979650547353332,0.968437841961011,0.962630417747871,0.935460022092628,0.913929627254554,"greedy","bitVector","L5","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-relative-C10-budget",0.99825586729316,0.998238099465707,0.99904304800027,0.999643072615622,0.998924463373686,0.998939011447073,0.985443781363377,0.991302753655357,0.988387596874341,"greedy","bitVector","L5","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-relative-C25-budget",0.991068960633576,0.995551891371836,0.995736585394024,0.984006815462232,0.997522516079916,0.993990904854946,0.958313207925675,0.965633333926806,0.973532856650196,"greedy","bitVector","L5","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-relative-C5-budget",0.994896359726496,0.995408438312573,0.996159570225083,0.988535830191375,0.999171966313875,0.998767734930958,0.96884165842496,0.979752709046607,0.984136394440557,"greedy","bitVector","L5","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-relative-C50-budget",0.996785510213134,0.998680480526638,0.998689980585497,0.992370715756693,0.996410621945189,0.994887850230243,0.973393967476756,0.981637119058842,0.985058394299564,"greedy","bitVector","L5","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C10-budget",0.960537644865429,0.994229458934993,0.993849339060647,0.781225827547234,0.984477955199194,0.970470272262305,0.879283521190781,0.95756073915134,0.955024351898872,"greedy","bitVector","L50","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C25-budget",0.974864165456947,0.994220096080249,0.99111094330755,0.837932167940718,0.975539625625549,0.965172873114395,0.912868818681439,0.957308219521882,0.956734645554743,"greedy","bitVector","L50","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C5-budget",0.985623366113277,0.995211989175328,0.997310400881845,0.896994199160335,0.991214359211523,0.991424019482002,0.935081735532283,0.988087656053677,0.983698945160134,"greedy","bitVector","L50","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C50-budget",0.961005390130534,0.993756388065467,0.985044961695407,0.79083565812406,0.940465522635172,0.862384925013464,0.870449258195945,0.91643399297537,0.872031862701993,"greedy","bitVector","L50","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-relative-C10-budget",0.961888247603366,0.994930346760935,0.994549089309563,0.792403197568472,0.987828820850245,0.98034297247246,0.866940311130326,0.966084111247862,0.96109369827444,"greedy","bitVector","L50","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-relative-C25-budget",0.938857242081644,0.991724371648492,0.978487593462127,0.804338478886434,0.971640608786835,0.910553674314149,0.831292223327342,0.958244788726012,0.899458860687099,"greedy","bitVector","L50","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-relative-C5-budget",0.976586284713621,0.994991902838828,0.996088416606824,0.800419056944905,0.991435665620575,0.991013099966401,0.908019453898154,0.980893460997558,0.983343962489065,"greedy","bitVector","L50","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-relative-C50-budget",0.959280566517982,0.992776677263634,0.983663353460716,0.849646594136416,0.949532910617948,0.880467881317975,0.900456769670099,0.931099492364616,0.895199847541284,"greedy","bitVector","L50","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C10-budget",0.992594706582439,0.993686526875524,0.994589628466481,0.96059364757353,0.995808426958313,0.994396432224918,0.961698898026507,0.985695346578639,0.984340338216501,"greedy","bitVector","L10","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C25-budget",0.977637804688815,0.987585170089863,0.984274520905038,0.935664411003244,0.965389549433846,0.951637600069211,0.923991101437392,0.944602734167005,0.925239928808694,"greedy","bitVector","L10","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C5-budget",0.991969818321251,0.994034758071603,0.991634876134929,0.967451578021694,0.997096590558057,0.997670945816442,0.97582297389038,0.992820018244729,0.988219686339497,"greedy","bitVector","L10","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C50-budget",0.988325979332139,0.992533577465403,0.993490950205695,0.960746585272537,0.994789072540027,0.989288013400989,0.951556078334492,0.983067215990259,0.969795501629676,"greedy","bitVector","L10","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-relative-C10-budget",0.978856924259317,0.990391486334606,0.984814417048578,0.923446005617481,0.994570567606005,0.993168436569626,0.930456928990802,0.984764561754907,0.981612185886348,"greedy","bitVector","L10","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-relative-C25-budget",0.995620993455564,0.997071748697603,0.996116903513644,0.974676158658787,0.994471169511023,0.993743760638764,0.95951670541125,0.981430810628943,0.975871070566652,"greedy","bitVector","L10","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-relative-C5-budget",0.995220362204874,0.997196586353373,0.995001301364601,0.972947312338793,0.997675835956841,0.996996695564668,0.972499149746405,0.986874417841307,0.984429805415738,"greedy","bitVector","L10","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-relative-C50-budget",0.992891610459067,0.991059643150196,0.989180180860227,0.978520875253399,0.977163509799751,0.973725444229899,0.94791629395807,0.963325682657273,0.969514544231315,"greedy","bitVector","L10","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C10-budget",0.986021312966607,0.99339002347425,0.991533945327477,0.909106435920916,0.994039400563599,0.991235405597899,0.958769064575645,0.9886502457078,0.984161651878572,"greedy","bitVector","L25","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C25-budget",0.971924044236854,0.989370738388154,0.986226656015804,0.90237088917732,0.944375494623995,0.934200475959676,0.906037601093839,0.926309539379032,0.927247049611705,"greedy","bitVector","L25","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C5-budget",0.995834826308062,0.997633449419417,0.995253649259577,0.971741292227522,0.996721428511598,0.994675235450914,0.947587962420062,0.980073540033472,0.983914945431053,"greedy","bitVector","L25","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C50-budget",0.974031871556754,0.988746154788659,0.985215016232775,0.875171607700435,0.849822177997847,0.842091085512043,0.928459785529814,0.935078368088907,0.941525914752701,"greedy","bitVector","L25","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-relative-C10-budget",0.996797478466266,0.996903232272696,0.995893264312836,0.956442499290131,0.998063149250538,0.996501075757449,0.964755525338987,0.980668841331739,0.982790898646915,"greedy","bitVector","L25","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-relative-C25-budget",0.954879846933875,0.978955460650617,0.977635323911269,0.874142345888514,0.937308627896221,0.932690048821786,0.911669756281449,0.943323879158923,0.952555292328037,"greedy","bitVector","L25","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-relative-C5-budget",0.99372971408699,0.997069473448311,0.99675729956857,0.964650912521425,0.996364215621135,0.99748938757127,0.945923720401856,0.97773469052855,0.986332730850997,"greedy","bitVector","L25","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-relative-C50-budget",0.936616823592226,0.959380186945697,0.949652829387609,0.92577493502277,0.934172634925824,0.898323937671567,0.929359591328627,0.931768312108765,0.872670901580484,"greedy","bitVector","L25","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C10-budget",0.991400429024673,0.992659102910733,0.993821965366932,0.974097289160932,0.998322938213582,0.994779146117808,0.960998637312162,0.976368368450166,0.977380445837562,"greedy","bitVector","L5","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C25-budget",0.987625366778692,0.994868372042853,0.99507690871263,0.956248174072287,0.989775689879912,0.987963964458711,0.964707598842571,0.955954441518097,0.969422676519358,"greedy","bitVector","L5","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C5-budget",0.995148515336837,0.996948569315132,0.997312846140771,0.992952788955425,0.99980872285589,0.997348707756763,0.963648059519111,0.983287065930608,0.98094322130481,"greedy","bitVector","L5","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C50-budget",0.996321794555916,0.997314039474313,0.997775626521925,0.987401315040197,0.998523270874593,0.997029417827944,0.960285202060872,0.989916716988834,0.988803946035083,"greedy","bitVector","L5","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-relative-C10-budget",0.992431752575802,0.994060584208541,0.993090257264071,0.9799371471436,0.997064735269588,0.996078591556848,0.979284939113631,0.988713856636274,0.990633108784103,"greedy","bitVector","L5","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-relative-C25-budget",0.986929537563764,0.993936399181667,0.992052092634889,0.958559952564503,0.99742744352153,0.992183689411558,0.954608877227085,0.953361678032528,0.989921051151238,"greedy","bitVector","L5","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-relative-C5-budget",0.996475238930237,0.993095771105556,0.993752477542346,0.983494072618889,0.998841465760902,0.99900454121832,0.980043227713292,0.988519975356242,0.991152179055994,"greedy","bitVector","L5","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-relative-C50-budget",0.99008469166144,0.985707388016488,0.984046968890018,0.97605803189144,0.979907309909655,0.974104532681637,0.955559316195978,0.92623446161147,0.959353312993847,"greedy","bitVector","L5","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C10-budget",0.962526583464745,0.991369235435904,0.982036344041271,0.813732711230491,0.981633400017796,0.971766203252607,0.88799718462755,0.960346477681199,0.974440312499437,"greedy","bitVector","L50","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C25-budget",0.960707674082011,0.987131826866561,0.987252984328678,0.813198456467081,0.972599435516455,0.957901613795378,0.893056376696497,0.952475490109141,0.93472478002553,"greedy","bitVector","L50","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C5-budget",0.956401984761042,0.987040897484917,0.985656989906219,0.854387046854763,0.985155158994942,0.984496393713978,0.919954321286491,0.997126773312642,0.986060945394083,"greedy","bitVector","L50","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C50-budget",0.937296816793474,0.961792020511554,0.961052996633757,0.78230805111327,0.789821483336626,0.743404013461826,0.909584046816327,0.906650090916012,0.883956869123422,"greedy","bitVector","L50","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-relative-C10-budget",0.975758353235623,0.995365635706699,0.985656496094265,0.823894537514955,0.988223334175578,0.97401815159556,0.924723601049424,0.977256670862019,0.976837771433628,"greedy","bitVector","L50","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-relative-C25-budget",0.936398551174251,0.969998869176027,0.962648253984899,0.848238945077556,0.92919114613603,0.921015418425062,0.951468610924315,0.973475796855162,0.952638465521101,"greedy","bitVector","L50","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-relative-C5-budget",0.950589349216062,0.977478688295015,0.984427828046629,0.783768689319298,0.979917083823283,0.979548280524581,0.899844733272356,0.987093023950573,0.998865582885947,"greedy","bitVector","L50","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-relative-C50-budget",0.929750998527031,0.971477063709532,0.969245566109265,0.822218032452161,0.872839793630109,0.875347681494915,0.918111208821123,0.932471836461497,0.896978512183504,"greedy","bitVector","L50","relative","C50","oplib"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C10-budget",0.961147974283444,0.974504935131227,0.974295396182123,0.93131685418107,0.998219911261803,0.996772248301188,0.84612620148113,0.962162545064024,0.959893747627538,"greedy","bitVector","L10","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C25-budget",0.933856089002355,0.940723622345301,0.927750682190005,0.923834730014395,0.987677864090375,0.953689498984832,0.725757882901944,0.868012522077208,0.795686545663234,"greedy","bitVector","L10","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C5-budget",0.973518883068949,0.972333165449326,0.971681364860995,0.988523703756145,0.999002272682523,0.997565098635525,0.944586929934193,0.96180764371491,0.955517160765374,"greedy","bitVector","L10","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C50-budget",0.966110600032965,0.978218160633246,0.97640052279127,0.876465643108162,0.979614591623136,0.967925919860909,0.840240174163513,0.932425666622271,0.904306677455421,"greedy","bitVector","L10","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-relative-C10-budget",0.936200072136333,0.974639487043078,0.966306345866241,0.851671049233543,0.999133227288155,0.977923511190262,0.679340234764295,0.929945663668443,0.895570150811909,"greedy","bitVector","L10","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-relative-C25-budget",0.952752110841174,0.978881275327997,0.973095135529722,0.890438903593477,0.98763057422432,0.968597902070458,0.725062477520744,0.942314897416362,0.922800034889336,"greedy","bitVector","L10","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-relative-C5-budget",0.969015327768235,0.971730474458048,0.972138661465339,0.973598185961098,0.998119564795127,0.995721932534461,0.801253504746951,0.967846644375426,0.967941477412401,"greedy","bitVector","L10","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-relative-C50-budget",0.969943920238838,0.976414432908664,0.978986870497475,0.952756586560328,0.97410173536756,0.952464570603868,0.779735235026644,0.885403111665393,0.810819694129345,"greedy","bitVector","L10","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C10-budget",0.925587433035976,0.985298503756601,0.975339136826531,0.803677001239922,0.990005850208875,0.962225277476703,0.677391386058719,0.911596807772308,0.864224688471992,"greedy","bitVector","L25","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C25-budget",0.947809248438563,0.983196469161353,0.976650044943334,0.85334970114755,0.966880778643411,0.92283244597626,0.720464807639185,0.861097590098287,0.794901631244566,"greedy","bitVector","L25","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C5-budget",0.958192593820223,0.978762573157895,0.976299128592842,0.882804036766997,0.996499573105157,0.998460549516907,0.783357258647254,0.958025204989774,0.958198354859865,"greedy","bitVector","L25","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C50-budget",0.933675336545825,0.965546006400707,0.971031903182166,0.774001415927467,0.862539515315163,0.798696739951287,0.796179377405168,0.865564407881813,0.805058663124331,"greedy","bitVector","L25","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-relative-C10-budget",0.975502639752406,0.982073433704165,0.980119334160999,0.939668666463426,0.998245711485444,0.998006692031609,0.948041811392317,0.979400388063842,0.976921003174091,"greedy","bitVector","L25","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-relative-C25-budget",0.978194913566366,0.981585421171145,0.980436728578743,0.964386715336255,0.996808748595787,0.988335261641647,0.944309337788831,0.966079437113985,0.959672471416577,"greedy","bitVector","L25","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-relative-C5-budget",0.960295663421902,0.974708845285996,0.973793449679232,0.945054190092447,0.999128001130066,0.99382126145408,0.918707722509227,0.952916339523283,0.948258926701893,"greedy","bitVector","L25","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-relative-C50-budget",0.927997369430644,0.979461689827578,0.974132499254608,0.790791720981082,0.966149542140468,0.927734995880167,0.668363027598808,0.825553781380135,0.81993343996914,"greedy","bitVector","L25","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C10-budget",0.971941605899545,0.978384297744062,0.973762002385826,0.989831618849078,0.999221807477023,0.999213236651141,0.942016984069261,0.956103262065234,0.958299769165762,"greedy","bitVector","L5","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C25-budget",0.964906727577718,0.974365495696367,0.973036653786825,0.954739747119022,0.991066760052676,0.995020230670875,0.803751872215251,0.94088944908998,0.94367532694619,"greedy","bitVector","L5","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C5-budget",0.9614749626889,0.969682831220738,0.965706437654577,0.908010290599766,0.995806623236085,0.997084812874688,0.773178030438324,0.957463183520714,0.964272652473722,"greedy","bitVector","L5","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C50-budget",0.959348063655538,0.966179695591757,0.966717982443204,0.972773456836536,0.940982795533428,0.927951938920309,0.846304781294429,0.844525511918196,0.85267298077335,"greedy","bitVector","L5","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-relative-C10-budget",0.970085822650886,0.973606364732162,0.974219793667017,0.959351962088622,0.999210535036688,0.995352456013442,0.824302969133671,0.971644583698293,0.968675403369434,"greedy","bitVector","L5","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-relative-C25-budget",0.963133233682015,0.971313988847759,0.970898640429983,0.961749916784168,0.998348320577527,0.987920132608422,0.800368377326429,0.957558249396223,0.958496284351995,"greedy","bitVector","L5","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-relative-C5-budget",0.960955534962492,0.975428684908739,0.976120729049403,0.905775408486992,0.997813455913008,0.996214866612336,0.782366076160336,0.961722889756541,0.966248283460189,"greedy","bitVector","L5","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-relative-C50-budget",0.965785302383174,0.975819278047256,0.977027456899936,0.955754471362444,0.983090458164654,0.980595608651195,0.814126774201646,0.91666718748563,0.899897574172053,"greedy","bitVector","L5","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C10-budget",0.876939554377798,0.973029862981033,0.962533061874884,0.533864238222838,0.991137660791399,0.936349269872543,0.576669249301967,0.924754028232496,0.867378890137341,"greedy","bitVector","L50","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C25-budget",0.925185476112571,0.983737432696912,0.983362820293607,0.736467276291084,0.953333836657777,0.898482452468656,0.686586821301781,0.901535801100519,0.787032801693684,"greedy","bitVector","L50","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C5-budget",0.959208604268828,0.973074648357553,0.974838874876991,0.908562387497738,0.998236420081628,0.995333467027408,0.911137376247962,0.959878145535859,0.954707551936853,"greedy","bitVector","L50","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C50-budget",0.958148271235917,0.978738973645182,0.974300500754236,0.828299748027849,0.908426486458129,0.876221982782966,0.832232345749919,0.926503153454759,0.913182628763104,"greedy","bitVector","L50","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-relative-C10-budget",0.962662083823591,0.98437150338413,0.979763082889297,0.885834310712097,0.995041118371126,0.981051730348377,0.83226041222557,0.956461009090164,0.924031419873784,"greedy","bitVector","L50","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-relative-C25-budget",0.778388408578729,0.878818312522276,0.852056160394286,0.660797274034967,0.964078619446601,0.962402193198294,0.669371503655153,0.860378787479192,0.783012626087758,"greedy","bitVector","L50","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-relative-C5-budget",0.949950796482808,0.976751847518169,0.972985414463285,0.861196907764067,0.999188060544508,0.989751011450869,0.760007685042797,0.952575817759685,0.940934358078488,"greedy","bitVector","L50","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-relative-C50-budget",0.876794040795904,0.946572098319393,0.929967771870048,0.727133293951412,0.917410135108041,0.861017068870779,0.688202339180063,0.831230322645863,0.744731031019152,"greedy","bitVector","L50","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C10-budget",0.990029650186955,0.991981369217761,0.991164440647153,0.96464920051617,0.99937320639678,0.998075907713945,0.977682924545032,0.988661308299336,0.988582102657216,"greedy","bitVector","L10","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C25-budget",0.990944239180251,0.983378849680611,0.981193132280689,0.989223565540173,0.996675451558303,0.995353367460534,0.958198957260004,0.968455983657618,0.961428218019232,"greedy","bitVector","L10","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C5-budget",0.971056832106436,0.97271337768248,0.974526477823718,0.977930752721655,0.997213685680328,0.999063217748565,0.886480953457998,0.916510350644643,0.917376563725773,"greedy","bitVector","L10","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C50-budget",0.942554667623463,0.977187109278591,0.977335047603865,0.961607146116617,0.945174740037925,0.954844042353872,0.866284583340198,0.874494139852262,0.867836599816362,"greedy","bitVector","L10","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-relative-C10-budget",0.989875306635344,0.986258387237218,0.984868552208667,0.999192290361849,0.999184294275239,0.998760431662106,0.976178619629615,0.972001597922432,0.973205145469148,"greedy","bitVector","L10","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-relative-C25-budget",0.974292286744798,0.98113021555737,0.976944547230392,0.983902328014762,0.995680570071472,0.991830366602482,0.908438464436742,0.949240166775354,0.912911977889523,"greedy","bitVector","L10","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-relative-C5-budget",0.970116369025048,0.980457328354291,0.980630989750608,0.926595789674578,0.998871440486981,0.995873992995432,0.811449129134152,0.913316011078855,0.905244154939194,"greedy","bitVector","L10","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-relative-C50-budget",0.918052630173396,0.94936031198003,0.959262241915659,0.9244868073418,0.976521854080365,0.956704349991717,0.932871526516434,0.952957879137237,0.914201601382107,"greedy","bitVector","L10","relative","C50","Leipzig"
