"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-Berlin-100-80000-1-greedy-bitVector-L10-absolute-C10-budget",0.883743935752793,0.890662795710344,0.891959985809668,0.941050198051223,0.98437056369625,0.991878817029917,0.858189920317083,0.93053093021022,0.951636751652341,"greedy","bitVector","L10","absolute","C10","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L10-absolute-C25-budget",0.949238195528746,0.959286211949249,0.959857927220261,0.929562977517976,0.983412474360166,0.975935314913628,0.93456507082155,0.856286618888301,0.94040313877036,"greedy","bitVector","L10","absolute","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L10-absolute-C5-budget",0.867956771232319,0.883173898282389,0.883484351429906,0.971006375610586,0.990881416690158,0.994925583308081,0.876995403798726,0.926382513375862,0.933780412435989,"greedy","bitVector","L10","absolute","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L10-absolute-C50-budget",0.909647029631839,0.906861508921776,0.902873820193872,0.940313393837876,0.982621947734988,0.960146354320487,0.854587267838961,0.882596009433689,0.856124342230106,"greedy","bitVector","L10","absolute","C50","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L10-relative-C10-budget",0.875375396752786,0.890054861155351,0.88408642730769,0.951693351786092,0.986410624108421,0.99192433301329,0.837054642522083,0.912679386556147,0.911854102125132,"greedy","bitVector","L10","relative","C10","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L10-relative-C25-budget",0.913059155088276,0.920933758761786,0.924381180677891,0.929708780920583,0.983043908377099,0.972018230731748,0.898428977758069,0.927220742712387,0.893415330268254,"greedy","bitVector","L10","relative","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L10-relative-C5-budget",0.85742524171329,0.863607340014686,0.877367641679314,0.965835301188462,0.985986813394666,0.99428599725926,0.833069501855086,0.941922932660398,0.935596642281908,"greedy","bitVector","L10","relative","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L10-relative-C50-budget",0.971770053921006,0.977922362164552,0.976719261711045,0.936907614942367,0.971225983217207,0.970669656337857,0.968512885750364,0.955423449561474,0.948822901134518,"greedy","bitVector","L10","relative","C50","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L25-absolute-C10-budget",0.852523403459585,0.876913899820548,0.875992291084738,0.892548586253249,0.986976766269227,0.98629914214187,0.820363846881555,0.919398247976891,0.916892039291105,"greedy","bitVector","L25","absolute","C10","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L25-absolute-C25-budget",0.82996563880392,0.860276497044533,0.856091091405499,0.854558054396368,0.986407876820887,0.981770474370874,0.728968284358817,0.894034604091295,0.871142444725903,"greedy","bitVector","L25","absolute","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L25-absolute-C5-budget",0.854607786917269,0.893255322582749,0.878168516628974,0.901222307489238,0.989096983834256,0.993608965557459,0.771616734129301,0.925357047771239,0.941340961867831,"greedy","bitVector","L25","absolute","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L25-absolute-C50-budget",0.946607520591358,0.96758361845455,0.965241045898702,0.859561995740737,0.930760715609004,0.900896891927583,0.907027871913087,0.907658773559169,0.880644800466992,"greedy","bitVector","L25","absolute","C50","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L25-relative-C10-budget",0.857595832690317,0.878448736783959,0.882440980447675,0.856270916357982,0.984378049841168,0.987684558885661,0.801912800170665,0.914729736259054,0.948188600445132,"greedy","bitVector","L25","relative","C10","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L25-relative-C25-budget",0.853560164967272,0.874085358809652,0.868491656548174,0.87905037649869,0.984310681672362,0.968647600827236,0.756590696069239,0.875239648177758,0.815757534404895,"greedy","bitVector","L25","relative","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L25-relative-C5-budget",0.86928694362588,0.916240646578631,0.922177009367744,0.830809853536461,0.980770649047234,0.987356511781669,0.80603133734031,0.923685756381006,0.948464408839636,"greedy","bitVector","L25","relative","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L25-relative-C50-budget",0.973826064236552,0.982242992949777,0.976632885415775,0.939871435127407,0.968150501939164,0.95947569858716,0.95159927733526,0.915297646729597,0.916566283415654,"greedy","bitVector","L25","relative","C50","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L5-absolute-C10-budget",0.888809869306277,0.881806974537843,0.878804855216193,0.977611891840188,0.990423697938796,0.992841960539608,0.903742780506115,0.926675014115869,0.925098479532865,"greedy","bitVector","L5","absolute","C10","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L5-absolute-C25-budget",0.879834061684904,0.875825647436029,0.886013403699451,0.966532425589395,0.987672037252675,0.993168491515852,0.85628171406007,0.907772778725176,0.90755996333483,"greedy","bitVector","L5","absolute","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L5-absolute-C5-budget",0.885428110368047,0.879245131695582,0.878017851545787,0.97300480380923,0.993748232099751,0.99434962533291,0.904752976469924,0.927089981403437,0.961209718750973,"greedy","bitVector","L5","absolute","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L5-absolute-C50-budget",0.889770092195735,0.902376737123826,0.89726595631091,0.974348191897185,0.992358214142383,0.985995752816108,0.886212575304263,0.932161059927662,0.897828752347151,"greedy","bitVector","L5","absolute","C50","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L5-relative-C10-budget",0.88468137334473,0.901995294788092,0.910341593926543,0.979836842965869,0.990786119786918,0.994984571018589,0.916367284914587,0.937848267695971,0.947766914293561,"greedy","bitVector","L5","relative","C10","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L5-relative-C25-budget",0.908527403910267,0.8939323529668,0.894283734964973,0.970531190673943,0.991307376495542,0.983501275083548,0.920526152950855,0.906300351376778,0.885152105851593,"greedy","bitVector","L5","relative","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L5-relative-C5-budget",0.890266792032086,0.868256984435186,0.866826662361538,0.977903452256871,0.996681957170615,0.99388738301787,0.875961954611995,0.924424907515467,0.945612637652135,"greedy","bitVector","L5","relative","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L5-relative-C50-budget",0.870842067133784,0.871544029752832,0.863684746351305,0.985066971992954,0.987737501445017,0.984735148532106,0.866302554340266,0.862022449123128,0.857289011800187,"greedy","bitVector","L5","relative","C50","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L50-absolute-C10-budget",0.848913010962718,0.88828535302552,0.874718385341889,0.861180482729907,0.986834302359478,0.986012536571091,0.756062960818275,0.905173450714202,0.899590399080651,"greedy","bitVector","L50","absolute","C10","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L50-absolute-C25-budget",0.818788779317008,0.869339502335882,0.862682258611043,0.775088930167076,0.986849917401817,0.981524672777612,0.645817647974576,0.890394564990199,0.889530028262038,"greedy","bitVector","L50","absolute","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L50-absolute-C5-budget",0.862982993747768,0.879437723408464,0.874314975193146,0.873016557809661,0.982991708515238,0.995657577522027,0.746942630637938,0.936570303061276,0.932469150647958,"greedy","bitVector","L50","absolute","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L50-absolute-C50-budget",0.840927244765415,0.911352448271186,0.900438894604484,0.769868941434144,0.98586398909882,0.951052238473184,0.622536725567931,0.842753139899076,0.773697513367634,"greedy","bitVector","L50","absolute","C50","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L50-relative-C10-budget",0.837454372025245,0.885624273123779,0.883541648578702,0.776749252073078,0.984390085554722,0.983787084320054,0.737374779991006,0.892844719822658,0.897655277057988,"greedy","bitVector","L50","relative","C10","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L50-relative-C25-budget",0.96295864847958,0.985626101634836,0.9830496719219,0.881237258233932,0.983751147891293,0.963889590070845,0.947366617322776,0.935881826774642,0.966821363682804,"greedy","bitVector","L50","relative","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L50-relative-C5-budget",0.830917106651101,0.877319291088512,0.876241929980724,0.839407339912105,0.986171628824913,0.991307232071551,0.759980161407286,0.917213879903743,0.952166047206363,"greedy","bitVector","L50","relative","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-bitVector-L50-relative-C50-budget",0.974977742935006,0.990883495431451,0.991480360767337,0.884156587690537,0.957467400027823,0.945921775249489,0.945066350089179,0.937684013919969,0.943064980777347,"greedy","bitVector","L50","relative","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L10-absolute-C10-budget",0.903452506159917,0.920416588289472,0.924697051128999,0.92622949632576,0.991956284198781,0.985496307773702,0.720825677035808,0.932136995310992,0.887932490471505,"greedy","bitVector","L10","absolute","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L10-absolute-C25-budget",0.896575955861231,0.908310381045006,0.909643670129175,0.955674407997345,0.992506178455753,0.994544460239769,0.791802531019679,0.866972835162492,0.870244039400056,"greedy","bitVector","L10","absolute","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L10-absolute-C5-budget",0.880322825325036,0.912283085927999,0.915366273516695,0.884455195533758,0.990837645093739,0.994825780624947,0.671343380146872,0.921943973943528,0.895743080177725,"greedy","bitVector","L10","absolute","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L10-absolute-C50-budget",0.899168059428568,0.932821655660104,0.906324196599008,0.945956379530818,0.988937301302371,0.977967003732924,0.765764541587319,0.891003999278549,0.878683479420771,"greedy","bitVector","L10","absolute","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L10-relative-C10-budget",0.905211940006101,0.912904933354898,0.909011037991506,0.975160062407238,0.993006304155889,0.991845881434779,0.821124905269954,0.900352282382987,0.901558314922067,"greedy","bitVector","L10","relative","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L10-relative-C25-budget",0.898069277898797,0.904390475096042,0.9103873591535,0.960387669702099,0.993735403786751,0.987160412797822,0.792192963365463,0.858805027897047,0.834217567579292,"greedy","bitVector","L10","relative","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L10-relative-C5-budget",0.917885402761535,0.919751285336904,0.921546276461242,0.964313465011307,0.989693493614266,0.996014575185044,0.817479616105596,0.897976930996858,0.910063498460645,"greedy","bitVector","L10","relative","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L10-relative-C50-budget",0.910320843549281,0.913550166276861,0.911173546222404,0.939770321537654,0.988963372433845,0.975217771879509,0.76822044066973,0.864038796742823,0.826050185460302,"greedy","bitVector","L10","relative","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L25-absolute-C10-budget",0.883043904871357,0.916729242276274,0.915886606679196,0.817259278613589,0.991237998343255,0.988589310508765,0.662642183453418,0.910183895611832,0.881966504214963,"greedy","bitVector","L25","absolute","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L25-absolute-C25-budget",0.887927763181528,0.924419611261968,0.900493108199455,0.78339166920105,0.986574745840133,0.932583667699467,0.673189529374468,0.895182396884131,0.81766767259607,"greedy","bitVector","L25","absolute","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L25-absolute-C5-budget",0.870651567411854,0.900411290369941,0.920827603097935,0.928432281439426,0.98798783166998,0.993224220234176,0.738010967580946,0.906295889122612,0.904997024924543,"greedy","bitVector","L25","absolute","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L25-absolute-C50-budget",0.891355600857485,0.919899094647435,0.904250069389571,0.864614952374208,0.983327088385283,0.971616425968226,0.732840366809084,0.843311933586747,0.809256385058311,"greedy","bitVector","L25","absolute","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L25-relative-C10-budget",0.888697189643995,0.916516762919552,0.921740010203312,0.913191404688478,0.990239174971931,0.99581313579447,0.754109105018377,0.89154927093549,0.882416392492949,"greedy","bitVector","L25","relative","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L25-relative-C25-budget",0.888131986361839,0.937941924585755,0.910245202029888,0.787577496926367,0.986943952492688,0.942304313542994,0.705861527577794,0.887409174096186,0.831570847654783,"greedy","bitVector","L25","relative","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L25-relative-C5-budget",0.862087206160359,0.917559210564127,0.921240579060131,0.832882577172871,0.992467711189452,0.990820868025442,0.654153887649833,0.910227078546751,0.912093817859058,"greedy","bitVector","L25","relative","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L25-relative-C50-budget",0.928637002462767,0.936572178286052,0.935518467251033,0.895090329178093,0.95479219797879,0.919291472372131,0.779170735266207,0.858298350163317,0.839397135366937,"greedy","bitVector","L25","relative","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L5-absolute-C10-budget",0.921713047791088,0.93111764598286,0.915628165687759,0.971853086191378,0.994092105189197,0.989742232188392,0.794384964046412,0.917489150353367,0.887757973467007,"greedy","bitVector","L5","absolute","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L5-absolute-C25-budget",0.906106562767864,0.906232282070312,0.911387578698683,0.984984617324764,0.99425513091353,0.993910678100784,0.829491438064066,0.88081368579525,0.878023249475032,"greedy","bitVector","L5","absolute","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L5-absolute-C5-budget",0.90403090343927,0.919255268390445,0.915893091709783,0.96586497203052,0.991779463174511,0.994914114745698,0.784908525549857,0.895864278739265,0.912396958032519,"greedy","bitVector","L5","absolute","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L5-absolute-C50-budget",0.94377780347226,0.942548659792742,0.945434689165995,0.962353678146105,0.99081491446814,0.969894712923318,0.794853494281327,0.877337560482232,0.879881125193326,"greedy","bitVector","L5","absolute","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L5-relative-C10-budget",0.923564371799499,0.928599416103473,0.927809933291313,0.947814467223577,0.995116296375259,0.992280871146046,0.7280840328574,0.915048581914637,0.90391661923172,"greedy","bitVector","L5","relative","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L5-relative-C25-budget",0.912270938905518,0.915828818874883,0.91106778294979,0.974983193283319,0.992138908272633,0.98536909128384,0.841027128682728,0.893641378639604,0.881133744903419,"greedy","bitVector","L5","relative","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L5-relative-C5-budget",0.907272039434317,0.925292544989787,0.898264034916114,0.9515045467701,0.993461500815255,0.99440042348745,0.779929461505124,0.917867269819214,0.903152571485947,"greedy","bitVector","L5","relative","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L5-relative-C50-budget",0.945094309010729,0.938783281333999,0.9420738120945,0.977129067993318,0.983882520181037,0.981170705719343,0.87140495193599,0.884434424437667,0.885184979522439,"greedy","bitVector","L5","relative","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C10-budget",0.861482236564154,0.922739700258631,0.914964316535725,0.848659712812966,0.993148996936209,0.987199673945036,0.697422750053602,0.900420790982662,0.893769760153066,"greedy","bitVector","L50","absolute","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C25-budget",0.887448938385356,0.938996547303599,0.910071084928067,0.756854081655236,0.931566087778482,0.879630241146867,0.752454643545999,0.858580298058831,0.79818115162252,"greedy","bitVector","L50","absolute","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C5-budget",0.868404681696986,0.904799865778345,0.909023771936612,0.905714517312305,0.991824385457121,0.992699321566939,0.732240371336045,0.877022866258906,0.888069596147051,"greedy","bitVector","L50","absolute","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C50-budget",0.862441616953366,0.928284936846004,0.911866024172043,0.739005235104868,0.969316393945222,0.950034486517599,0.666245874278618,0.841344261756377,0.799482992143042,"greedy","bitVector","L50","absolute","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L50-relative-C10-budget",0.862613234590768,0.943741173350734,0.930410137596238,0.661133637940121,0.98156141084279,0.97479986707473,0.702869683636267,0.901354073875269,0.858347582690078,"greedy","bitVector","L50","relative","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L50-relative-C25-budget",0.897384364467523,0.936265875163884,0.915944207243942,0.786430808993481,0.973967688320399,0.936152565393779,0.723493833185809,0.87182223317345,0.80000789537359,"greedy","bitVector","L50","relative","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L50-relative-C5-budget",0.88373520264441,0.90696163780304,0.912799421003096,0.913170956890343,0.99294898876596,0.992877166555925,0.738781221036364,0.896359464768199,0.87819077745669,"greedy","bitVector","L50","relative","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-L50-relative-C50-budget",0.92531485655798,0.943742219449928,0.939466891285627,0.734567555588814,0.930358227556377,0.863965470196506,0.737383234554495,0.837111029965309,0.785025219130357,"greedy","bitVector","L50","relative","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C10-budget",0.858663098934571,0.879831526893474,0.878351727868041,0.959541590376555,0.996181246146327,0.992277076903895,0.826034070560649,0.936326124663152,0.932985999819735,"greedy","bitVector","L10","absolute","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C25-budget",0.871320814560327,0.871912959768008,0.870028770571434,0.966571573259962,0.989940243095408,0.989322757743162,0.828066523541156,0.920612699112544,0.90809330604282,"greedy","bitVector","L10","absolute","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C5-budget",0.882675261604036,0.890607189257649,0.897983591642783,0.959769109454741,0.995195293223085,0.99094482664621,0.861262249743071,0.958161728461288,0.940200085048308,"greedy","bitVector","L10","absolute","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C50-budget",0.885935064618937,0.877973251862599,0.879652385150001,0.945227018617645,0.981505112161132,0.973989507368944,0.870196233787664,0.89654832537856,0.852525313934845,"greedy","bitVector","L10","absolute","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L10-relative-C10-budget",0.878554243892019,0.881108439960332,0.883653701661607,0.970451412047061,0.992548563538622,0.992186133546583,0.865527737781862,0.945345271852993,0.943747137019819,"greedy","bitVector","L10","relative","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L10-relative-C25-budget",0.845427854020534,0.875831984927325,0.861450071428686,0.949555769378556,0.990506703630688,0.982008430813607,0.80262665431063,0.905261608500441,0.872424986266616,"greedy","bitVector","L10","relative","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L10-relative-C5-budget",0.866653759096092,0.861858839165575,0.859324849594082,0.980231372858235,0.996615511490106,0.996332050623291,0.878835127954508,0.953416787169322,0.94137916047912,"greedy","bitVector","L10","relative","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L10-relative-C50-budget",0.896982902745975,0.898132973383503,0.896615296471153,0.941543966585315,0.98268606054931,0.964408498957458,0.886824461910463,0.895391921455166,0.876817899472213,"greedy","bitVector","L10","relative","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C10-budget",0.858824959768243,0.882141316938801,0.872764578615816,0.91612321234177,0.994345244528598,0.983261145349218,0.787240228204153,0.937956701336278,0.909715731363367,"greedy","bitVector","L25","absolute","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C25-budget",0.915043936904783,0.934111928475581,0.9281647991781,0.850690143489272,0.966084073812669,0.94443192664276,0.853496040592575,0.909171926431041,0.892683666520464,"greedy","bitVector","L25","absolute","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C5-budget",0.862904763418115,0.892164680951451,0.885048198274498,0.888397954347842,0.992760383301029,0.990826889592565,0.786326645881318,0.960173607186614,0.941199700253972,"greedy","bitVector","L25","absolute","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C50-budget",0.883685365295875,0.891851102072093,0.874147557036906,0.893682658083852,0.982290808660316,0.949443500115256,0.745156771630082,0.843457835841037,0.796162422574614,"greedy","bitVector","L25","absolute","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L25-relative-C10-budget",0.838158102999307,0.857369296481579,0.85790676881547,0.866844965986347,0.990402893561556,0.976067659337722,0.781277436747704,0.949073646538534,0.92160975979095,"greedy","bitVector","L25","relative","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L25-relative-C25-budget",0.867272697576568,0.881860463728752,0.875168283974461,0.919534601256943,0.981260835701,0.973036402140351,0.78281985834955,0.885783260285185,0.868897129838594,"greedy","bitVector","L25","relative","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L25-relative-C5-budget",0.839803092619398,0.87240108212831,0.871154396225579,0.8229387535708,0.993758428663243,0.987441802114313,0.746733513935104,0.946073110839612,0.919911566190074,"greedy","bitVector","L25","relative","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L25-relative-C50-budget",0.897389071835074,0.903966986607199,0.889219585648148,0.873572397203562,0.95834236230038,0.934804924730902,0.816835307432347,0.89239025945167,0.854081899268299,"greedy","bitVector","L25","relative","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C10-budget",0.85990822807034,0.868069013261884,0.87217119971855,0.968905990179405,0.995060614799478,0.99507654743055,0.888325238171548,0.926369977771743,0.93878549771154,"greedy","bitVector","L5","absolute","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C25-budget",0.868712340725248,0.88283453181649,0.887355959441621,0.977285064082354,0.988745361076823,0.98076964456496,0.870312898714047,0.921365671092995,0.924347836171771,"greedy","bitVector","L5","absolute","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C5-budget",0.864142976294179,0.849242932065487,0.853924278759391,0.979242428217644,0.995717160437288,0.991111646132553,0.908803474333994,0.951867511092933,0.940136044534373,"greedy","bitVector","L5","absolute","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C50-budget",0.889530086384995,0.895750515172961,0.88248776067223,0.972007767924803,0.978446176510512,0.983240895476876,0.880718895843877,0.888289125310542,0.874395036138671,"greedy","bitVector","L5","absolute","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L5-relative-C10-budget",0.839728400492495,0.841477088326591,0.862511737889774,0.953690170700607,0.996920680205428,0.993756803425048,0.837684033133735,0.936054499704072,0.941030897332688,"greedy","bitVector","L5","relative","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L5-relative-C25-budget",0.899583423258871,0.895420297965013,0.899441362194478,0.970234760943493,0.989244233449187,0.975135626027549,0.892085939410947,0.944686487464888,0.911788137954749,"greedy","bitVector","L5","relative","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L5-relative-C5-budget",0.850518353018769,0.866185067732136,0.85658389201938,0.957654932609455,0.993564087954686,0.995819717266491,0.851411443740202,0.945560544955053,0.945731757057054,"greedy","bitVector","L5","relative","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L5-relative-C50-budget",0.907038241982653,0.909803432773706,0.909635324966976,0.974788374733935,0.987984564729967,0.977983195346981,0.891589360984673,0.945749693364038,0.892704569954279,"greedy","bitVector","L5","relative","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C10-budget",0.83420650841184,0.865001708907425,0.864194390597074,0.824892413868309,0.989768066198211,0.989670442827878,0.702287594111597,0.921561094952922,0.887187122398992,"greedy","bitVector","L50","absolute","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C25-budget",0.902495206259037,0.944908954035144,0.939060037365185,0.739623958073566,0.934157610762265,0.888998896636341,0.867214731948815,0.924304786630653,0.893579126474574,"greedy","bitVector","L50","absolute","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C5-budget",0.821067382792815,0.855647252426472,0.84966401775815,0.822855283966181,0.994333849016736,0.986504845524059,0.737019440819781,0.945375459958657,0.911935355956874,"greedy","bitVector","L50","absolute","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C50-budget",0.895353901221847,0.919886496379231,0.910187624558372,0.756224727012832,0.936520657228621,0.90590933394124,0.748062504834109,0.868845657890996,0.835712410670193,"greedy","bitVector","L50","absolute","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L50-relative-C10-budget",0.872273238569868,0.903757477550449,0.908425090811248,0.7820903594166,0.984961953149145,0.970117056902892,0.839134278623373,0.942289015728505,0.926756150344369,"greedy","bitVector","L50","relative","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L50-relative-C25-budget",0.869379700332464,0.88962079176609,0.854842002269569,0.82286963962177,0.980477755761792,0.948374448022313,0.701739328816793,0.907347272962297,0.806540261329934,"greedy","bitVector","L50","relative","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L50-relative-C5-budget",0.843442733175747,0.861470446056118,0.871126428792895,0.844059702152538,0.993502024525654,0.98173857011927,0.733288835231637,0.933222800000196,0.888060221115306,"greedy","bitVector","L50","relative","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-L50-relative-C50-budget",0.972441606176517,0.988716313140136,0.984034993924018,0.907349803249399,0.960047720358646,0.952697081767204,0.976042112557047,0.956907127687964,0.928909924998413,"greedy","bitVector","L50","relative","C50","Berlin"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C10-budget",0.978396844921817,0.983244210854611,0.982449155643365,0.975794248064297,0.997788232223233,0.994227504950582,0.924396036820598,0.980386582086351,0.974991780761639,"greedy","bitVector","L10","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C25-budget",0.980957167528767,0.981149707080431,0.980641418029415,0.981423722387975,0.997060277215518,0.992222934988371,0.94165119244736,0.968302042336168,0.964378782916076,"greedy","bitVector","L10","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C5-budget",0.978222475969877,0.979258495281648,0.982032902369989,0.983530765337527,0.993372314298806,0.995179593925917,0.950573102728547,0.97199347062102,0.982876280649289,"greedy","bitVector","L10","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C50-budget",0.983580476221223,0.983932396653643,0.982181665429632,0.97769900221691,0.993794099160665,0.982594039053821,0.945764632954699,0.969112069981267,0.92704363204411,"greedy","bitVector","L10","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-relative-C10-budget",0.974329477258809,0.982479153520275,0.978320311046086,0.957778945158885,0.997132412397377,0.99149467727943,0.902662864160165,0.976401136170647,0.968452265453829,"greedy","bitVector","L10","relative","C10","oplib"
