instance,ea,vns,gsr,opt
LGF-Leipzig-150-80000-2-gsr-bitVector-low,0.664188886345427,0.704246833378403,0.61095840694806,250
LGF-Leipzig-150-80000-2-random1-bitVector-high,0.657607277573347,0.696847389934604,0.598704843141371,250
LGF-Leipzig-150-80000-2-random1-bitVector-low,0.661691030959871,0.705630707823896,0.590611639302882,250
LGF-Leipzig-150-80000-2-random2-bitVector-high,0.662808004181032,0.699004437552694,0.60602525573905,250
LGF-Leipzig-150-80000-2-random2-bitVector-low,0.664060448292504,0.707238879809384,0.598248619376806,250
LGF-Leipzig-150-80000-3-ea-bitVector-high,0.720500862881071,0.753495097846872,0.678884679760914,250
LGF-Leipzig-150-80000-3-ea-bitVector-low,0.715428081851085,0.744873042106877,0.717260245845381,250
LGF-Leipzig-150-80000-3-greedy-bitVector-high,0.745018485352139,0.757321622171969,0.708831552026373,250
LGF-Leipzig-150-80000-3-greedy-bitVector-low,0.738343975273273,0.742987050396777,0.718076281747982,250
LGF-Leipzig-150-80000-3-gsr-bitVector-high,0.716935085040214,0.757347116139131,0.629585382241547,250
LGF-Leipzig-150-80000-3-gsr-bitVector-low,0.717018565892851,0.743580849593725,0.674516707005934,250
LGF-Leipzig-150-80000-3-random1-bitVector-high,0.715993416337057,0.757415752217799,0.609251283486736,250
LGF-Leipzig-150-80000-3-random1-bitVector-low,0.716896630762608,0.744760196903432,0.595450264837851,250
LGF-Leipzig-150-80000-3-random2-bitVector-high,0.71207147640923,0.758236439062599,0.619352317911055,250
LGF-Leipzig-150-80000-3-random2-bitVector-low,0.714419739871644,0.743398399630137,0.641548590020331,250
LGF-Leipzig-50-80000-1-ea-bitVector-high,1.0000031195502,0.999537023049515,0.999924113397681,250
LGF-Leipzig-50-80000-1-ea-bitVector-low,0.999873862547224,0.999147253122323,0.996426363868364,250
LGF-Leipzig-50-80000-1-greedy-bitVector-high,1.00001223739729,0.999839053635413,0.997266701445113,250
LGF-Leipzig-50-80000-1-greedy-bitVector-low,0.999878330351892,0.999686764211012,0.996615819615905,250
LGF-Leipzig-50-80000-1-gsr-bitVector-high,1.00000827995271,0.999617787782958,0.999925516906453,250
LGF-Leipzig-50-80000-1-gsr-bitVector-low,0.999833590837734,0.999240103144544,1,250
LGF-Leipzig-50-80000-1-random1-bitVector-high,0.999393939676143,0.999657459358219,0.9975172080444,250
LGF-Leipzig-50-80000-1-random1-bitVector-low,0.999983046211596,0.999386277276356,1,250
LGF-Leipzig-50-80000-1-random2-bitVector-high,0.999474262267321,0.999737753290729,0.991036074700556,250
LGF-Leipzig-50-80000-1-random2-bitVector-low,0.999960514869607,0.999446239000248,0.989279091605091,250
LGF-Leipzig-50-80000-2-ea-bitVector-high,0.978213274813918,0.977402835015676,0.973017414562615,250
LGF-Leipzig-50-80000-2-ea-bitVector-low,0.976268119427991,0.975934962501721,0.969520336091496,250
LGF-Leipzig-50-80000-2-greedy-bitVector-high,0.977909602430196,0.977928666819623,0.965167367045964,250
LGF-Leipzig-50-80000-2-greedy-bitVector-low,0.976240400066282,0.976147404949597,0.965049463642716,250
LGF-Leipzig-50-80000-2-gsr-bitVector-high,0.977979759113297,0.977416654610411,0.973708005383614,250
