instance,ea,vns,gsr
LGF-Leipzig-50-80000-1-random2-bitVector-high,0.999736439858812,1,0.991296038824651
LGF-Leipzig-50-80000-1-random2-bitVector-low,1,0.999485703823589,0.98931815496144
LGF-Leipzig-50-80000-2-ea-bitVector-high,1,0.999171510120433,0.994688417766268
LGF-Leipzig-50-80000-2-ea-bitVector-low,1,0.999658744437477,0.993088186326879
LGF-Leipzig-50-80000-2-greedy-bitVector-high,0.999980505337379,1,0.986950684434723
LGF-Leipzig-50-80000-2-greedy-bitVector-low,1,0.999904741581399,0.988536700158274
LGF-Leipzig-50-80000-2-gsr-bitVector-high,1,0.999424216608126,0.995632063250924
LGF-Leipzig-50-80000-2-gsr-bitVector-low,0.999963597418103,0.999461265538562,1
LGF-Leipzig-50-80000-2-random1-bitVector-high,0.999646774321812,1,0.990875814638298
LGF-Leipzig-50-80000-2-random1-bitVector-low,1,0.999475811342636,0.994147764497687
LGF-Leipzig-50-80000-2-random2-bitVector-high,0.999611695788193,1,0.997156763648749
LGF-Leipzig-50-80000-2-random2-bitVector-low,1,0.999600461079978,0.999992548372842
LGF-Leipzig-50-80000-3-ea-bitVector-high,0.997192856622289,1,0.995703030093409
LGF-Leipzig-50-80000-3-ea-bitVector-low,0.997581604142412,1,0.986436142350795
LGF-Leipzig-50-80000-3-greedy-bitVector-high,0.998563261710516,1,0.971951370187064
LGF-Leipzig-50-80000-3-greedy-bitVector-low,0.999643574708404,1,0.979388006534155
LGF-Leipzig-50-80000-3-gsr-bitVector-high,0.997204175103911,1,0.979807096329407
LGF-Leipzig-50-80000-3-gsr-bitVector-low,0.999076679760966,1,0.994210699630043
LGF-Leipzig-50-80000-3-random1-bitVector-high,0.995180604059067,1,0.986711074754024
LGF-Leipzig-50-80000-3-random1-bitVector-low,0.996634231594778,1,0.992359019779174
LGF-Leipzig-50-80000-3-random2-bitVector-high,0.996253386952565,1,0.97843217776214
LGF-Leipzig-50-80000-3-random2-bitVector-low,0.998269988161219,1,0.990092349227457
LGF-Berlin-100-80000-1-ea-bitVector-none,0.897445918440724,1,0.935180292707938
LGF-Berlin-100-80000-1-greedy-bitVector-none,0.884932046977241,1,0.917508190975688
LGF-Berlin-100-80000-1-gsr-bitVector-none,0.887753124999999,1,0.773437499999997
LGF-Berlin-100-80000-1-random1-bitVector-none,0.886066375594982,1,0.828832348335921
LGF-Berlin-100-80000-1-random2-bitVector-none,0.899918749999998,1,0.880096874999997
LGF-Berlin-100-80000-2-ea-bitVector-none,0.988119159562222,1,0.980575118515772
LGF-Berlin-100-80000-2-greedy-bitVector-none,0.912204598472377,1,0.906649606391361
LGF-Berlin-100-80000-2-gsr-bitVector-none,0.922126303739258,1,0.708155805998518
LGF-Berlin-100-80000-2-random1-bitVector-none,0.88823922290053,1,0.865566010100417
LGF-Berlin-100-80000-2-random2-bitVector-none,0.918668613138686,1,0.890082725060827
LGF-Berlin-100-80000-3-ea-bitVector-none,0.954135338345865,1,0.986893233082706
LGF-Berlin-100-80000-3-greedy-bitVector-none,0.885663157894737,1,0.969768421052632
LGF-Berlin-100-80000-3-gsr-bitVector-none,0.989864661654134,1,1
LGF-Berlin-100-80000-3-random1-bitVector-none,0.878538345864662,1,0.906159398496241
LGF-Berlin-100-80000-3-random2-bitVector-none,0.882309774436089,1,0.910093233082707
LGF-Berlin-150-80000-1-ea-bitVector-none,0.899936331516291,1,0.903353599823928
LGF-Berlin-150-80000-1-greedy-bitVector-none,0.908339274397972,1,0.923750396070975
LGF-Berlin-150-80000-1-gsr-bitVector-none,0.923059732019036,1,0.888437708892459
LGF-Berlin-150-80000-1-random1-bitVector-none,0.893037456133217,1,0.791089959391608
LGF-Berlin-150-80000-1-random2-bitVector-none,0.903858217699906,1,0.840435731222801
LGF-Berlin-150-80000-2-ea-bitVector-none,0.993417443773997,0.979997805814591,1
LGF-Berlin-150-80000-2-greedy-bitVector-none,0.921068553284137,1,0.994720385802674
LGF-Berlin-150-80000-2-gsr-bitVector-none,0.963396742787923,1,0.90851989770739
LGF-Berlin-150-80000-2-random1-bitVector-none,0.944715490623288,1,0.883257811699394
LGF-Berlin-150-80000-2-random2-bitVector-none,0.990837937282786,1,0.820158755857976
LGF-Berlin-150-80000-3-ea-bitVector-none,0.987949429053622,1,0.966813063174206
LGF-Berlin-150-80000-3-greedy-bitVector-none,0.957017814971549,1,0.891909562075031
LGF-Berlin-150-80000-3-gsr-bitVector-none,0.989928431759731,0.988693566564242,1
LGF-Berlin-150-80000-3-random1-bitVector-none,0.942448643115559,1,0.909886151417833
LGF-Berlin-150-80000-3-random2-bitVector-none,0.946066494966051,1,0.810364473581518
LGF-Berlin-50-80000-1-ea-bitVector-none,1,1,0.970149253731342
LGF-Berlin-50-80000-1-greedy-bitVector-none,0.983874626865671,1,1
