instance,ea,vns,gsr
LGF-gr48-gen4-80.oplib-4037-random2-evaluation-low,0.992200748891778,1,0.948794489276407
LGF-hk48-gen4-80.oplib-9169-ea-evaluation-high,0.993217890619037,1,0.983075403574493
LGF-hk48-gen4-80.oplib-9169-ea-evaluation-low,0.992117779076689,1,0.984076663769651
LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-high,0.99403743906885,1,0.942470209206054
LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-low,0.989466821473828,1,0.94600632507512
LGF-hk48-gen4-80.oplib-9169-gsr-evaluation-high,0.997948752097677,1,0.991584810382682
LGF-hk48-gen4-80.oplib-9169-gsr-evaluation-low,0.997908047285515,1,0.991639163555761
LGF-hk48-gen4-80.oplib-9169-random1-evaluation-high,0.989504580220108,1,0.956782735292006
LGF-hk48-gen4-80.oplib-9169-random1-evaluation-low,0.992265056670789,1,0.955026650743283
LGF-hk48-gen4-80.oplib-9169-random2-evaluation-high,0.990819062361085,1,0.954952495895979
LGF-hk48-gen4-80.oplib-9169-random2-evaluation-low,0.987092844253437,1,0.956619036932125
LGF-Leipzig-100-80000-1-ea-evaluation-high,0.964245417870954,1,0.874046680429216
LGF-Leipzig-100-80000-1-ea-evaluation-low,0.966381401678678,1,0.875710099146628
LGF-Leipzig-100-80000-1-greedy-evaluation-high,0.966340888563215,1,0.922093743300629
LGF-Leipzig-100-80000-1-greedy-evaluation-low,0.96256137955821,1,0.92079867828029
LGF-Leipzig-100-80000-1-gsr-evaluation-high,0.967881362557687,1,0.929056574661693
LGF-Leipzig-100-80000-1-gsr-evaluation-low,0.967199097822766,1,0.929443637840381
LGF-Leipzig-100-80000-1-random1-evaluation-high,0.951480249208795,1,0.806456751952791
LGF-Leipzig-100-80000-1-random1-evaluation-low,0.954479742439166,1,0.776976292306254
LGF-Leipzig-100-80000-1-random2-evaluation-high,0.954795105538276,1,0.772720874883659
LGF-Leipzig-100-80000-1-random2-evaluation-low,0.956309927628376,1,0.746233881419642
LGF-Leipzig-100-80000-2-ea-evaluation-high,0.976940780294735,1,0.915860193326691
LGF-Leipzig-100-80000-2-ea-evaluation-low,0.974652443175831,1,0.922267067523138
LGF-Leipzig-100-80000-2-greedy-evaluation-high,0.973091531391415,1,0.881361314047204
LGF-Leipzig-100-80000-2-greedy-evaluation-low,0.970103007743386,1,0.89712064799313
LGF-Leipzig-100-80000-2-gsr-evaluation-high,0.972177562440122,1,0.925933016096022
LGF-Leipzig-100-80000-2-gsr-evaluation-low,0.979532477547231,1,0.945861238181977
LGF-Leipzig-100-80000-2-random1-evaluation-high,0.961246006753865,1,0.774470040060611
LGF-Leipzig-100-80000-2-random1-evaluation-low,0.96623392314209,1,0.782331420212165
LGF-Leipzig-100-80000-2-random2-evaluation-high,0.960466644115222,1,0.802167917860446
LGF-Leipzig-100-80000-2-random2-evaluation-low,0.966120114567,1,0.783777083563138
LGF-Leipzig-100-80000-3-ea-evaluation-high,0.960456710480916,1,0.928199978145333
LGF-Leipzig-100-80000-3-ea-evaluation-low,0.961931309882884,1,0.923401128077289
LGF-Leipzig-100-80000-3-greedy-evaluation-high,0.962690092289521,1,0.877362816060659
LGF-Leipzig-100-80000-3-greedy-evaluation-low,0.961927011966374,1,0.874250086770988
LGF-Leipzig-100-80000-3-gsr-evaluation-high,0.963385995012206,1,0.91648129520941
LGF-Leipzig-100-80000-3-gsr-evaluation-low,0.970538295909832,1,0.923791525340899
LGF-Leipzig-100-80000-3-random1-evaluation-high,0.952677529548682,1,0.748415565033498
LGF-Leipzig-100-80000-3-random1-evaluation-low,0.944733156409323,1,0.760594913056694
LGF-Leipzig-100-80000-3-random2-evaluation-high,0.943862253058421,1,0.768587436431574
LGF-Leipzig-100-80000-3-random2-evaluation-low,0.948560599739051,1,0.76297094785472
LGF-Leipzig-150-80000-1-ea-evaluation-high,0.938390571316782,1,0.874544311794645
LGF-Leipzig-150-80000-1-ea-evaluation-low,0.938839605722413,1,0.843034662704143
LGF-Leipzig-150-80000-1-greedy-evaluation-high,0.930550306639002,1,0.725983587569583
LGF-Leipzig-150-80000-1-greedy-evaluation-low,0.924663853787967,1,0.708150540705912
LGF-Leipzig-150-80000-1-gsr-evaluation-high,0.933475130184827,1,0.833332679596554
LGF-Leipzig-150-80000-1-gsr-evaluation-low,0.94009332134655,1,0.83707618292749
LGF-Leipzig-150-80000-1-random1-evaluation-high,0.915565811053951,1,0.644470418489553
LGF-Leipzig-150-80000-1-random1-evaluation-low,0.923158634963191,1,0.59397448111299
LGF-Leipzig-150-80000-1-random2-evaluation-high,0.918149937931028,1,0.609842786979277
LGF-Leipzig-150-80000-1-random2-evaluation-low,0.911824907131006,1,0.574465739961209
LGF-Leipzig-150-80000-2-ea-evaluation-high,0.904649932745968,1,0.885557872139756
LGF-Leipzig-150-80000-2-ea-evaluation-low,0.920155672684234,1,0.919073416106836
LGF-Leipzig-150-80000-2-greedy-evaluation-high,0.898634360229646,1,0.790363597857403
LGF-Leipzig-150-80000-2-greedy-evaluation-low,0.911223365521737,1,0.825712925586944
LGF-Leipzig-150-80000-2-gsr-evaluation-high,0.913109215268042,1,0.779849516300296
LGF-Leipzig-150-80000-2-gsr-evaluation-low,0.919553279566549,1,0.785090731050759
LGF-Leipzig-150-80000-2-random1-evaluation-high,0.885018099261163,1,0.592786062344337
LGF-Leipzig-150-80000-2-random1-evaluation-low,0.905448372701282,1,0.590403942055648
LGF-Leipzig-150-80000-2-random2-evaluation-high,0.885498654879137,1,0.609902427787882
LGF-Leipzig-150-80000-2-random2-evaluation-low,0.910165743591235,1,0.591725212187407
LGF-Leipzig-150-80000-3-ea-evaluation-high,0.933826132953836,1,0.906920071999849
LGF-Leipzig-150-80000-3-ea-evaluation-low,0.943991673541402,1,0.916775103613653
LGF-Leipzig-150-80000-3-greedy-evaluation-high,0.941501936281512,1,0.872741256777629
LGF-Leipzig-150-80000-3-greedy-evaluation-low,0.953880484486065,1,0.873776671745456
LGF-Leipzig-150-80000-3-gsr-evaluation-high,0.946798579439873,1,0.844308447556536
LGF-Leipzig-150-80000-3-gsr-evaluation-low,0.941282550742319,1,0.846987308981891
LGF-Leipzig-150-80000-3-random1-evaluation-high,0.91556682096588,1,0.616344605479275
LGF-Leipzig-150-80000-3-random1-evaluation-low,0.919051695614371,1,0.633215566165355
LGF-Leipzig-150-80000-3-random2-evaluation-high,0.913296616734873,1,0.603941475008021
LGF-Leipzig-150-80000-3-random2-evaluation-low,0.919093922265037,1,0.599390140006577
LGF-Leipzig-50-80000-1-ea-evaluation-high,0.998090721392124,1,0.995771278948669
LGF-Leipzig-50-80000-1-ea-evaluation-low,0.998084980478889,1,0.996597224187301
LGF-Leipzig-50-80000-1-greedy-evaluation-high,0.998381850436222,1,0.985099801436261
LGF-Leipzig-50-80000-1-greedy-evaluation-low,0.99842048198901,1,0.984214666163683
LGF-Leipzig-50-80000-1-gsr-evaluation-high,0.998017182261456,1,0.999204255296506
LGF-Leipzig-50-80000-1-gsr-evaluation-low,0.997983231411179,1,0.996741816492953
LGF-Leipzig-50-80000-1-random1-evaluation-high,0.998302403233313,1,0.973567332220216
LGF-Leipzig-50-80000-1-random1-evaluation-low,0.999292874799122,1,0.970664816079669
LGF-Leipzig-50-80000-1-random2-evaluation-high,0.998641980326497,1,0.976508159527522
LGF-Leipzig-50-80000-1-random2-evaluation-low,0.99881874678299,1,0.972903672459081
LGF-Leipzig-50-80000-2-ea-evaluation-high,0.998067131534076,1,0.990315467339235
LGF-Leipzig-50-80000-2-ea-evaluation-low,0.998072377672544,1,0.987016125947049
LGF-Leipzig-50-80000-2-greedy-evaluation-high,0.998252892925145,1,0.979598544873177
LGF-Leipzig-50-80000-2-greedy-evaluation-low,0.998275694483028,1,0.979744543359276
LGF-Leipzig-50-80000-2-gsr-evaluation-high,0.998020895110369,1,0.993190635874664
LGF-Leipzig-50-80000-2-gsr-evaluation-low,0.99801245625464,1,0.98843201308682
LGF-Leipzig-50-80000-2-random1-evaluation-high,0.998641165651257,1,0.974238648330408
LGF-Leipzig-50-80000-2-random1-evaluation-low,0.998319620404249,1,0.968811660225009
LGF-Leipzig-50-80000-2-random2-evaluation-high,0.998647341183467,1,0.968158130757787
LGF-Leipzig-50-80000-2-random2-evaluation-low,0.998535732411479,1,0.964718523992694
LGF-Leipzig-50-80000-3-ea-evaluation-high,0.994436513720547,1,0.98018195074852
LGF-Leipzig-50-80000-3-ea-evaluation-low,0.992994895636787,1,0.987708657938839
LGF-Leipzig-50-80000-3-greedy-evaluation-high,0.994724014542051,1,0.961156211851752
LGF-Leipzig-50-80000-3-greedy-evaluation-low,0.99400515899006,1,0.969079056944822
LGF-Leipzig-50-80000-3-gsr-evaluation-high,0.995183459019291,1,0.992245363883596
LGF-Leipzig-50-80000-3-gsr-evaluation-low,0.993321692934985,1,0.984103389775248
LGF-Leipzig-50-80000-3-random1-evaluation-high,0.990042707425256,1,0.950566167055876
LGF-Leipzig-50-80000-3-random1-evaluation-low,0.990750712576885,1,0.958392882648886
LGF-Leipzig-50-80000-3-random2-evaluation-high,0.990662958219944,1,0.951805616730037
LGF-Leipzig-50-80000-3-random2-evaluation-low,0.991923417813547,1,0.950264805665709
LGF-Berlin-100-80000-1-ea-evaluation-none,0.882593992192005,1,0.913652417679145
LGF-Berlin-100-80000-1-greedy-evaluation-none,0.86874530663329,1,0.868208698372964
LGF-Berlin-100-80000-1-gsr-evaluation-none,0.873857801349685,1,0.770038901988252
LGF-Berlin-100-80000-1-random1-evaluation-none,0.873045046511845,1,0.785392681468214
LGF-Berlin-100-80000-1-random2-evaluation-none,0.881246310964008,1,0.830079675349175
LGF-Berlin-100-80000-2-ea-evaluation-none,0.968697497568308,1,0.951564396342891
LGF-Berlin-100-80000-2-greedy-evaluation-none,0.87615675247879,1,0.797651201816969
LGF-Berlin-100-80000-2-gsr-evaluation-none,0.900685467372511,1,0.704613419921413
LGF-Berlin-100-80000-2-random1-evaluation-none,0.854284882945812,1,0.778382854824002
LGF-Berlin-100-80000-2-random2-evaluation-none,0.88077404642683,1,0.779953633486623
LGF-Berlin-100-80000-3-ea-evaluation-none,0.927991105146437,1,0.946743719288532
LGF-Berlin-100-80000-3-greedy-evaluation-none,0.868917291422033,1,0.872197633456779
LGF-Berlin-100-80000-3-gsr-evaluation-none,0.980403893353866,1,0.989600377785264
LGF-Berlin-100-80000-3-random1-evaluation-none,0.866213650745819,1,0.838996534578877
LGF-Berlin-100-80000-3-random2-evaluation-none,0.862907064316915,1,0.85324446452779
LGF-Berlin-150-80000-1-ea-evaluation-none,0.860390385846919,1,0.859928880616685
LGF-Berlin-150-80000-1-greedy-evaluation-none,0.846863747710895,1,0.843488477180298
LGF-Berlin-150-80000-1-gsr-evaluation-none,0.847647802809133,1,0.819100963321509
LGF-Berlin-150-80000-1-random1-evaluation-none,0.82852133155265,1,0.64094131264796
LGF-Berlin-150-80000-1-random2-evaluation-none,0.841111114283838,1,0.729336268740107
LGF-Berlin-150-80000-2-ea-evaluation-none,0.95116814329426,1,0.962194517378772
LGF-Berlin-150-80000-2-greedy-evaluation-none,0.866272862603619,1,0.898210069854881
LGF-Berlin-150-80000-2-gsr-evaluation-none,0.898980423880327,1,0.865753300874998
LGF-Berlin-150-80000-2-random1-evaluation-none,0.862238656974537,1,0.719056585611708
LGF-Berlin-150-80000-2-random2-evaluation-none,0.92493363761156,1,0.724502985766188
LGF-Berlin-150-80000-3-ea-evaluation-none,0.930249015920536,1,0.916889219415379
LGF-Berlin-150-80000-3-greedy-evaluation-none,0.88334254925769,1,0.806516893644432
LGF-Berlin-150-80000-3-gsr-evaluation-none,0.969360533021874,1,0.974437247823318
LGF-Berlin-150-80000-3-random1-evaluation-none,0.887817577930742,1,0.721874997028539
LGF-Berlin-150-80000-3-random2-evaluation-none,0.887119545183344,1,0.708584626376174
LGF-Berlin-50-80000-1-ea-evaluation-none,0.99751022479625,1,0.96994954772069
LGF-Berlin-50-80000-1-greedy-evaluation-none,0.972209941450591,1,0.980639861393237
LGF-Berlin-50-80000-1-gsr-evaluation-none,0.981712341035285,1,0.970207176547852
LGF-Berlin-50-80000-1-random1-evaluation-none,0.958300560159583,1,0.979065044905479
LGF-Berlin-50-80000-1-random2-evaluation-none,0.985211878345643,1,0.986064176560302
LGF-Berlin-50-80000-2-ea-evaluation-none,0.907250715959384,1,0.911968333863673
LGF-Berlin-50-80000-2-greedy-evaluation-none,0.923970501702565,1,0.969679357944185
LGF-Berlin-50-80000-2-gsr-evaluation-none,0.998,1,1
LGF-Berlin-50-80000-2-random1-evaluation-none,0.921362119990537,1,0.991418557158927
LGF-Berlin-50-80000-2-random2-evaluation-none,0.880859436296697,1,0.979008992697205
LGF-Berlin-50-80000-3-ea-evaluation-none,0.996697457765975,1,0.988743267771911
LGF-Berlin-50-80000-3-greedy-evaluation-none,0.978717698787333,1,0.976893805573408
LGF-Berlin-50-80000-3-gsr-evaluation-none,0.956376096024516,1,0.992710904911892
LGF-Berlin-50-80000-3-random1-evaluation-none,0.95402654093895,1,0.906769943004761
